meeting_id,city,meeting_date,duration,agenda_type,speaker_count,word_count
DenverCityCouncil_01092017,DenverCityCouncil,2017-01-09,6425.0,Bill,11,15920
DenverCityCouncil_01032017,DenverCityCouncil,2017-01-03,3497.0,Proclamation,9,8482
DenverCityCouncil_12192016,DenverCityCouncil,2016-12-19,5386.0,Resolution,10,12981
DenverCityCouncil_12052016,DenverCityCouncil,2016-12-05,1230.0,Bill,4,2557
DenverCityCouncil_11282016,DenverCityCouncil,2016-11-28,2571.0,Resolution,6,6308
DenverCityCouncil_11212016,DenverCityCouncil,2016-11-21,21814.0,Proclamation,14,53610
DenverCityCouncil_11072016,DenverCityCouncil,2016-11-07,2842.0,Proclamation,8,7188
DenverCityCouncil_10312016,DenverCityCouncil,2016-10-31,1626.0,Bill,7,3574
DenverCityCouncil_10242016,DenverCityCouncil,2016-10-24,3938.0,Communication,9,9520
DenverCityCouncil_10172016,DenverCityCouncil,2016-10-17,6964.0,Proclamation,11,15812
DenverCityCouncil_10102016,DenverCityCouncil,2016-10-10,8868.0,Proclamation,13,21015
DenverCityCouncil_10032016,DenverCityCouncil,2016-10-03,5818.0,Presentation,12,13954
DenverCityCouncil_09262016,DenverCityCouncil,2016-09-26,6594.0,Proclamation,12,15224
DenverCityCouncil_09192016,DenverCityCouncil,2016-09-19,18296.0,Bill,15,45711
DenverCityCouncil_09122016,DenverCityCouncil,2016-09-12,21667.0,Proclamation,15,52949
DenverCityCouncil_08292016,DenverCityCouncil,2016-08-29,12739.0,Proclamation,15,31775
DenverCityCouncil_08222016,DenverCityCouncil,2016-08-22,15493.0,Bill,11,38132
DenverCityCouncil_08082016,DenverCityCouncil,2016-08-08,8510.0,Proclamation,15,20363
DenverCityCouncil_07252016,DenverCityCouncil,2016-07-25,15251.0,Bill,14,37665
DenverCityCouncil_07182016,DenverCityCouncil,2016-07-18,10720.0,Bill,13,26502
DenverCityCouncil_06272016,DenverCityCouncil,2016-06-27,16686.0,Resolution,11,40498
DenverCityCouncil_06202016,DenverCityCouncil,2016-06-20,16213.0,Proclamation,14,37931
DenverCityCouncil_06132016,DenverCityCouncil,2016-06-13,32737.0,Bill,20,82369
DenverCityCouncil_05312016,DenverCityCouncil,2016-05-31,21300.0,Proclamation,15,54478
DenverCityCouncil_05162016,DenverCityCouncil,2016-05-16,21166.0,Proclamation,16,53849
DenverCityCouncil_05092016,DenverCityCouncil,2016-05-09,7176.0,Proclamation,12,16872
DenverCityCouncil_05022016,DenverCityCouncil,2016-05-02,4575.0,Bill,9,11377
DenverCityCouncil_04252016,DenverCityCouncil,2016-04-25,8255.0,Resolution,12,20204
DenverCityCouncil_04182016,DenverCityCouncil,2016-04-18,8327.0,Bill,12,18418
DenverCityCouncil_04112016,DenverCityCouncil,2016-04-11,27504.0,Bill,15,68862
DenverCityCouncil_04042016,DenverCityCouncil,2016-04-04,8952.0,Bill,14,22338
DenverCityCouncil_03292016,DenverCityCouncil,2016-03-29,9370.0,Resolution,13,22939
DenverCityCouncil_03142016,DenverCityCouncil,2016-03-14,4608.0,Resolution,10,11307
DenverCityCouncil_03072016,DenverCityCouncil,2016-03-07,7690.0,Proclamation,11,17952
DenverCityCouncil_02292016,DenverCityCouncil,2016-02-29,14506.0,Bill,13,34779
DenverCityCouncil_02012016,DenverCityCouncil,2016-02-01,6744.0,Proclamation,13,16556
DenverCityCouncil_01252016,DenverCityCouncil,2016-01-25,25178.0,Bill,17,61316
DenverCityCouncil_01112016,DenverCityCouncil,2016-01-11,5452.0,Proclamation,11,12611
DenverCityCouncil_12212015,DenverCityCouncil,2015-12-21,6694.0,Resolution,14,16249
DenverCityCouncil_12072015,DenverCityCouncil,2015-12-07,5320.0,Resolution,11,11178
DenverCityCouncil_11302015,DenverCityCouncil,2015-11-30,16241.0,Resolution,16,40562
DenverCityCouncil_11232015,DenverCityCouncil,2015-11-23,11256.0,Bill,11,26108
DenverCityCouncil_11162015,DenverCityCouncil,2015-11-16,24327.0,Bill,14,57461
DenverCityCouncil_11022015,DenverCityCouncil,2015-11-02,18309.0,Proclamation,12,46143
DenverCityCouncil_10262015,DenverCityCouncil,2015-10-26,21602.0,Bill,18,52803
DenverCityCouncil_10192015,DenverCityCouncil,2015-10-19,4368.0,Proclamation,9,10978
DenverCityCouncil_10122015,DenverCityCouncil,2015-10-12,6594.0,Bill,11,14344
DenverCityCouncil_10052015,DenverCityCouncil,2015-10-05,3978.0,Proclamation,13,9372
DenverCityCouncil_09282015,DenverCityCouncil,2015-09-28,9672.0,Proclamation,11,22239
DenverCityCouncil_09212015,DenverCityCouncil,2015-09-21,6981.0,Bill,11,17479
DenverCityCouncil_08312015,DenverCityCouncil,2015-08-31,4918.0,Proclamation,11,10921
DenverCityCouncil_08242015,DenverCityCouncil,2015-08-24,13396.0,Bill,15,31765
DenverCityCouncil_08172015,DenverCityCouncil,2015-08-17,6066.0,Bill,11,15728
DenverCityCouncil_08102015,DenverCityCouncil,2015-08-10,6582.0,Bill,13,15680
DenverCityCouncil_08032015,DenverCityCouncil,2015-08-03,737.0,Bill,9,1891
DenverCityCouncil_07132015,DenverCityCouncil,2015-07-13,9333.0,Bill,15,21941
DenverCityCouncil_07062015,DenverCityCouncil,2015-07-06,23738.0,Resolution,12,57322
DenverCityCouncil_06292015,DenverCityCouncil,2015-06-29,17792.0,Resolution,14,39458
DenverCityCouncil_06222015,DenverCityCouncil,2015-06-22,10893.0,Proclamation,12,26339
DenverCityCouncil_06152015,DenverCityCouncil,2015-06-15,2409.0,Proclamation,8,5209
DenverCityCouncil_06082015,DenverCityCouncil,2015-06-08,31990.0,Proclamation,16,73127
DenverCityCouncil_06012015,DenverCityCouncil,2015-06-01,14077.0,Proclamation,13,35390
DenverCityCouncil_05182015,DenverCityCouncil,2015-05-18,4618.0,Proclamation,11,10659
DenverCityCouncil_04272015,DenverCityCouncil,2015-04-27,2774.0,Bill,10,6160
DenverCityCouncil_04202015,DenverCityCouncil,2015-04-20,10985.0,Bill,12,25831
DenverCityCouncil_04132015,DenverCityCouncil,2015-04-13,3172.0,Proclamation,9,7361
DenverCityCouncil_03312015,DenverCityCouncil,2015-03-31,2304.0,Bill,9,4870
DenverCityCouncil_03162015,DenverCityCouncil,2015-03-16,10669.0,Proclamation,14,24959
DenverCityCouncil_03022015,DenverCityCouncil,2015-03-02,4052.0,Proclamation,9,9221
DenverCityCouncil_02232015,DenverCityCouncil,2015-02-23,18208.0,Proclamation,15,40959
DenverCityCouncil_02172015,DenverCityCouncil,2015-02-17,23132.0,Proclamation,16,49518
DenverCityCouncil_02092015,DenverCityCouncil,2015-02-09,3404.0,Proclamation,7,7176
DenverCityCouncil_02022015,DenverCityCouncil,2015-02-02,7196.0,Proclamation,10,16363
DenverCityCouncil_01262015,DenverCityCouncil,2015-01-26,2471.0,Bill,11,5507
DenverCityCouncil_01202015,DenverCityCouncil,2015-01-20,18100.0,Bill,13,43098
DenverCityCouncil_01122015,DenverCityCouncil,2015-01-12,15648.0,Bill,13,28573
DenverCityCouncil_01052015,DenverCityCouncil,2015-01-05,8086.0,Proclamation,10,12721
KingCountyCC_08172022,KingCountyCC,2022-08-17,9015.0,Motion,7,20154
KingCountyCC_07202022,KingCountyCC,2022-07-20,10835.0,Motion,8,24832
KingCountyCC_07062022,KingCountyCC,2022-07-06,11541.0,Motion,9,28767
KingCountyCC_06152022,KingCountyCC,2022-06-15,10274.0,Ordinance,5,25533
KingCountyCC_06012022,KingCountyCC,2022-06-01,8310.0,Motion,5,20696
KingCountyCC_05182022,KingCountyCC,2022-05-18,7988.0,Motion,4,18633
KingCountyCC_04062022,KingCountyCC,2022-04-06,6171.0,Motion,4,14491
KingCountyCC_03162022,KingCountyCC,2022-03-16,5000.0,Motion,4,12649
KingCountyCC_03022022,KingCountyCC,2022-03-02,9815.0,Motion,4,22390
KingCountyCC_02162022,KingCountyCC,2022-02-16,7069.0,Motion,4,16867
KingCountyCC_02022022,KingCountyCC,2022-02-02,8645.0,Motion,4,21364
KingCountyCC_12012021,KingCountyCC,2021-12-01,11013.0,Motion,5,25833
KingCountyCC_11172021,KingCountyCC,2021-11-17,2872.0,Ordinance,3,6951
KingCountyCC_11032021,KingCountyCC,2021-11-03,7507.0,Motion,4,18197
KingCountyCC_10202021,KingCountyCC,2021-10-20,7097.0,Motion,6,14656
KingCountyCC_10062021,KingCountyCC,2021-10-06,7451.0,Ordinance,3,17566
KingCountyCC_09152021,KingCountyCC,2021-09-15,8784.0,Motion,6,16549
KingCountyCC_09012021,KingCountyCC,2021-09-01,4381.0,Motion,5,10302
KingCountyCC_08182021,KingCountyCC,2021-08-18,4300.0,Motion,4,10175
KingCountyCC_07212021,KingCountyCC,2021-07-21,7795.0,Motion,4,18871
KingCountyCC_07072021,KingCountyCC,2021-07-07,9251.0,Ordinance,5,23712
KingCountyCC_06232021,KingCountyCC,2021-06-23,9907.0,Ordinance,5,25882
KingCountyCC_06162021,KingCountyCC,2021-06-16,7761.0,Ordinance,4,19069
KingCountyCC_06022021,KingCountyCC,2021-06-02,1730.0,Ordinance,3,4549
KingCountyCC_05192021,KingCountyCC,2021-05-19,4345.0,Ordinance,3,10401
KingCountyCC_05052021,KingCountyCC,2021-05-05,6384.0,Motion,4,15255
KingCountyCC_04212021,KingCountyCC,2021-04-21,5838.0,Motion,4,14230
KingCountyCC_04072021,KingCountyCC,2021-04-07,5685.0,Ordinance,4,14084
KingCountyCC_03172021,KingCountyCC,2021-03-17,8490.0,Ordinance,2,20806
KingCountyCC_03032021,KingCountyCC,2021-03-03,13598.0,Motion,5,27494
KingCountyCC_02172021,KingCountyCC,2021-02-17,9042.0,Motion,3,21680
KingCountyCC_02032021,KingCountyCC,2021-02-03,6719.0,Motion,3,16095
KingCountyCC_01202021,KingCountyCC,2021-01-20,7246.0,Motion,5,15813
KingCountyCC_12012020,KingCountyCC,2020-12-01,4150.0,Motion,4,9996
KingCountyCC_11032020,KingCountyCC,2020-11-03,7211.0,Ordinance,6,18285
KingCountyCC_10202020,KingCountyCC,2020-10-20,4359.0,Motion,5,10811
KingCountyCC_10062020,KingCountyCC,2020-10-06,7816.0,Ordinance,4,19458
KingCountyCC_09082020,KingCountyCC,2020-09-08,5192.0,Motion,4,12588
KingCountyCC_08252020,KingCountyCC,2020-08-25,6563.0,Ordinance,3,15253
KingCountyCC_07282020,KingCountyCC,2020-07-28,12299.0,Ordinance,2,31130
KingCountyCC_07142020,KingCountyCC,2020-07-14,11450.0,Motion,2,28114
KingCountyCC_06302020,KingCountyCC,2020-06-30,7821.0,Motion,5,19083
KingCountyCC_06162020,KingCountyCC,2020-06-16,12739.0,Ordinance,2,29721
KingCountyCC_06022020,KingCountyCC,2020-06-02,11583.0,Ordinance,4,28916
KingCountyCC_05192020,KingCountyCC,2020-05-19,8342.0,Ordinance,3,20898
KingCountyCC_05052020,KingCountyCC,2020-05-05,17858.0,Ordinance,3,41869
KingCountyCC_04212020,KingCountyCC,2020-04-21,10545.0,Motion,2,25459
KingCountyCC_02242020,KingCountyCC,2020-02-24,5240.0,Motion,7,13617
KingCountyCC_02102020,KingCountyCC,2020-02-10,7163.0,Motion,7,18211
KingCountyCC_01272020,KingCountyCC,2020-01-27,2656.0,Motion,5,6722
KingCountyCC_12022019,KingCountyCC,2019-12-02,1663.0,Ordinance,4,4023
KingCountyCC_11182019,KingCountyCC,2019-11-18,5219.0,Motion,7,13626
KingCountyCC_11042019,KingCountyCC,2019-11-04,5704.0,Motion,6,15169
KingCountyCC_10212019,KingCountyCC,2019-10-21,3729.0,Motion,5,10006
KingCountyCC_10072019,KingCountyCC,2019-10-07,6784.0,Motion,5,17477
KingCountyCC_09162019,KingCountyCC,2019-09-16,7790.0,Ordinance,9,19970
KingCountyCC_07292019,KingCountyCC,2019-07-29,10087.0,Motion,7,24118
KingCountyCC_07152019,KingCountyCC,2019-07-15,7279.0,Ordinance,7,18330
KingCountyCC_07012019,KingCountyCC,2019-07-01,4660.0,Motion,4,12454
KingCountyCC_06172019,KingCountyCC,2019-06-17,6845.0,Ordinance,5,17690
KingCountyCC_04152019,KingCountyCC,2019-04-15,2792.0,Motion,6,6776
KingCountyCC_03182019,KingCountyCC,2019-03-18,4241.0,Motion,5,10802
KingCountyCC_03042019,KingCountyCC,2019-03-04,8088.0,Ordinance,7,20539
KingCountyCC_12052018,KingCountyCC,2018-12-05,6275.0,Motion,5,17263
KingCountyCC_10292018,KingCountyCC,2018-10-29,8190.0,Ordinance,5,22505
KingCountyCC_10012018,KingCountyCC,2018-10-01,6243.0,Ordinance,8,16568
KingCountyCC_09192018,KingCountyCC,2018-09-19,5659.0,Ordinance,6,13869
KingCountyCC_09052018,KingCountyCC,2018-09-05,14973.0,Ordinance,9,37368
KingCountyCC_08292018,KingCountyCC,2018-08-29,11325.0,Motion,6,29340
KingCountyCC_07302018,KingCountyCC,2018-07-30,9628.0,Motion,8,24348
KingCountyCC_07252018,KingCountyCC,2018-07-25,7663.0,Ordinance,6,20351
KingCountyCC_06202018,KingCountyCC,2018-06-20,7133.0,Motion,5,19262
KingCountyCC_06062018,KingCountyCC,2018-06-06,7263.0,Motion,7,16472
KingCountyCC_05162018,KingCountyCC,2018-05-16,4560.0,Ordinance,6,12042
KingCountyCC_05022018,KingCountyCC,2018-05-02,6331.0,Motion,7,15961
KingCountyCC_04182018,KingCountyCC,2018-04-18,5544.0,Ordinance,5,15557
KingCountyCC_03212018,KingCountyCC,2018-03-21,5331.0,Ordinance,7,14556
KingCountyCC_03072018,KingCountyCC,2018-03-07,10718.0,Ordinance,6,27486
KingCountyCC_02212018,KingCountyCC,2018-02-21,8707.0,Ordinance,7,22960
KingCountyCC_02072018,KingCountyCC,2018-02-07,1022.0,Ordinance,7,2466
KingCountyCC_01172018,KingCountyCC,2018-01-17,6844.0,Motion,5,17910
KingCountyCC_12062017,KingCountyCC,2017-12-06,7098.0,Motion,7,20529
KingCountyCC_11292017,KingCountyCC,2017-11-29,6259.0,Ordinance,6,16327
KingCountyCC_10182017,KingCountyCC,2017-10-18,3270.0,Ordinance,6,8794
KingCountyCC_09062017,KingCountyCC,2017-09-06,5017.0,Ordinance,7,12897
KingCountyCC_08302017,KingCountyCC,2017-08-30,4325.0,Motion,6,11364
KingCountyCC_07262017,KingCountyCC,2017-07-26,6191.0,Motion,10,16547
KingCountyCC_07192017,KingCountyCC,2017-07-19,5270.0,Motion,7,14378
KingCountyCC_06122017,KingCountyCC,2017-06-12,7862.0,Ordinance,6,21945
KingCountyCC_06072017,KingCountyCC,2017-06-07,5258.0,Ordinance,6,14680
KingCountyCC_05032017,KingCountyCC,2017-05-03,1901.0,Motion,4,4963
KingCountyCC_04192017,KingCountyCC,2017-04-19,6894.0,Ordinance,6,17727
KingCountyCC_04052017,KingCountyCC,2017-04-05,7305.0,Motion,6,20139
KingCountyCC_03292017,KingCountyCC,2017-03-29,5082.0,Ordinance,6,12524
KingCountyCC_02012017,KingCountyCC,2017-02-01,5284.0,Ordinance,5,15299
KingCountyCC_01182017,KingCountyCC,2017-01-18,3774.0,Ordinance,6,9317
KingCountyCC_12072016,KingCountyCC,2016-12-07,5816.0,Ordinance,3,16567
KingCountyCC_11282016,KingCountyCC,2016-11-28,7189.0,Motion,7,19878
KingCountyCC_10172016,KingCountyCC,2016-10-17,7230.0,Motion,9,18602
KingCountyCC_10032016,KingCountyCC,2016-10-03,6919.0,Motion,7,19182
KingCountyCC_09212016,KingCountyCC,2016-09-21,5700.0,Motion,8,15021
KingCountyCC_09072016,KingCountyCC,2016-09-07,5796.0,Ordinance,6,15731
KingCountyCC_07062016,KingCountyCC,2016-07-06,5806.0,Motion,6,15448
KingCountyCC_06292016,KingCountyCC,2016-06-29,6289.0,Ordinance,6,16065
KingCountyCC_06152016,KingCountyCC,2016-06-15,5946.0,Ordinance,7,16114
KingCountyCC_06012016,KingCountyCC,2016-06-01,4537.0,Ordinance,8,11522
KingCountyCC_05042016,KingCountyCC,2016-05-04,9554.0,Motion,8,26596
KingCountyCC_04252016,KingCountyCC,2016-04-25,1169.0,Motion,3,1537
KingCountyCC_03302016,KingCountyCC,2016-03-30,6252.0,Ordinance,6,16485
KingCountyCC_02172016,KingCountyCC,2016-02-17,4899.0,Ordinance,6,12796
KingCountyCC_02032016,KingCountyCC,2016-02-03,3410.0,Ordinance,5,9714
KingCountyCC_01072016,KingCountyCC,2016-01-07,4635.0,Motion,7,11998
AlamedaCC_03152022,AlamedaCC,2022-03-15,14184.0,Consent Calendar Item,4,33468
AlamedaCC_12212021,AlamedaCC,2021-12-21,17624.0,Consent Calendar Item,6,41832
AlamedaCC_11162021,AlamedaCC,2021-11-16,17151.0,Joint Agenda Item,6,41124
AlamedaCC_11022021,AlamedaCC,2021-11-02,16845.0,Consent Calendar Item,8,38602
AlamedaCC_10192021,AlamedaCC,2021-10-19,16870.0,Consent Calendar Item,3,40772
AlamedaCC_10052021,AlamedaCC,2021-10-05,15353.0,Council Communication ,5,36058
AlamedaCC_09212021,AlamedaCC,2021-09-21,16541.0,Regular Agenda Item,5,38969
AlamedaCC_09072021,AlamedaCC,2021-09-07,18133.0,Regular Agenda Item,6,41871
AlamedaCC_07202021,AlamedaCC,2021-07-20,16572.0,Regular Agenda Item,4,38699
AlamedaCC_07062021,AlamedaCC,2021-07-06,24739.0,Regular Agenda Item,4,60625
AlamedaCC_06152021,AlamedaCC,2021-06-15,17203.0,Joint Agenda Item,3,39671
AlamedaCC_03302021,AlamedaCC,2021-03-30,15009.0,Regular Agenda Item,6,35180
AlamedaCC_01192021,AlamedaCC,2021-01-19,18693.0,Consent Calendar Item,8,43600
AlamedaCC_01052021,AlamedaCC,2021-01-05,17238.0,Joint Agenda Item,5,38740
AlamedaCC_12152020,AlamedaCC,2020-12-15,9147.0,Regular Agenda Item,6,19730
AlamedaCC_12012020,AlamedaCC,2020-12-01,15898.0,Consent Calendar Item,8,38368
AlamedaCC_11172020,AlamedaCC,2020-11-17,18058.0,Consent Calendar Item,8,43023
AlamedaCC_10202020,AlamedaCC,2020-10-20,16354.0,Regular Agenda Item,7,39158
AlamedaCC_10062020,AlamedaCC,2020-10-06,13783.0,Regular Agenda Item,7,32979
AlamedaCC_09152020,AlamedaCC,2020-09-15,13429.0,Consent Calendar Item,5,33785
AlamedaCC_07212020,AlamedaCC,2020-07-21,20083.0,Joint Consent Item,10,48949
AlamedaCC_07072020,AlamedaCC,2020-07-07,15369.0,Consent Calendar Item,4,38852
AlamedaCC_06292020,AlamedaCC,2020-06-29,16085.0,Regular Agenda Item,4,42305
AlamedaCC_06162020,AlamedaCC,2020-06-16,17346.0,Consent Calendar Item,5,43919
AlamedaCC_06022020,AlamedaCC,2020-06-02,17764.0,Regular Agenda Item,3,43847
AlamedaCC_05192020,AlamedaCC,2020-05-19,17265.0,Consent Calendar Item,5,43879
AlamedaCC_AlamedaCC_04072015,AlamedaCC,2015-04-07,5150.0,Regular Agenda Item,4,13411
AlamedaCC_05052020,AlamedaCC,2020-05-05,15971.0,Regular Agenda Item,4,41244
AlamedaCC_04222020,AlamedaCC,2020-04-22,10133.0,Consent Calendar Item,2,25930
AlamedaCC_03032020,AlamedaCC,2020-03-03,16978.0,Regular Agenda Item,13,41919
AlamedaCC_02182020,AlamedaCC,2020-02-18,16686.0,Consent Calendar Item,12,43496
AlamedaCC_02042020,AlamedaCC,2020-02-04,16132.0,Proclamation/Special Order,13,38088
AlamedaCC_01212020,AlamedaCC,2020-01-21,7213.0,SACIC Consent Item,11,18176
AlamedaCC_01072020,AlamedaCC,2020-01-07,9361.0,Consent Calendar Item,9,24682
AlamedaCC_12172019,AlamedaCC,2019-12-17,11609.0,Consent Calendar Item,11,29512
AlamedaCC_12032019,AlamedaCC,2019-12-03,10025.0,Consent Calendar Item,10,22352
AlamedaCC_11192019,AlamedaCC,2019-11-19,17454.0,Consent Calendar Item,13,43586
AlamedaCC_11052019,AlamedaCC,2019-11-05,8489.0,Proclamation/Special Order,9,22737
AlamedaCC_10152019,AlamedaCC,2019-10-15,18461.0,Regular Agenda Item,12,48382
AlamedaCC_10012019,AlamedaCC,2019-10-01,14141.0,Proclamation/Special Order,13,34753
AlamedaCC_09172019,AlamedaCC,2019-09-17,15577.0,Proclamation/Special Order,11,39881
AlamedaCC_09032019,AlamedaCC,2019-09-03,17736.0,Consent Calendar Item,11,43168
AlamedaCC_07162019,AlamedaCC,2019-07-16,22178.0,Regular Agenda Item,15,52720
AlamedaCC_06182019,AlamedaCC,2019-06-18,11344.0,Regular Agenda Item,12,26480
AlamedaCC_06042019,AlamedaCC,2019-06-04,10972.0,Proclamation/Special Order,14,22848
AlamedaCC_05212019,AlamedaCC,2019-05-21,9267.0,Regular Agenda Item,10,21959
AlamedaCC_05072019,AlamedaCC,2019-05-07,18721.0,Proclamation/Special Order,12,45109
AlamedaCC_04162019,AlamedaCC,2019-04-16,16015.0,Joint Consent Item,12,41584
AlamedaCC_04022019,AlamedaCC,2019-04-02,21554.0,Regular Agenda Item,13,55931
AlamedaCC_03192019,AlamedaCC,2019-03-19,22944.0,Consent Calendar Item,15,58911
AlamedaCC_03052019,AlamedaCC,2019-03-05,15216.0,Consent Calendar Item,12,40008
AlamedaCC_02052019,AlamedaCC,2019-02-05,20923.0,Regular Agenda Item,13,53192
AlamedaCC_01152019,AlamedaCC,2019-01-15,13739.0,Consent Calendar Item,10,28679
AlamedaCC_01102019,AlamedaCC,2019-01-10,1048.0,Regular Agenda Item,7,2493
AlamedaCC_01022019,AlamedaCC,2019-01-02,12179.0,SACIC Consent Item,9,30625
AlamedaCC_12182018,AlamedaCC,2018-12-18,12836.0,Consent Calendar Item,9,22769
AlamedaCC_12042018,AlamedaCC,2018-12-04,15183.0,Consent Calendar Item,9,38294
AlamedaCC_11272018,AlamedaCC,2018-11-27,24923.0,Consent Calendar Item,11,42246
AlamedaCC_11072018,AlamedaCC,2018-11-07,12595.0,Consent Calendar Item,13,29108
AlamedaCC_10022018,AlamedaCC,2018-10-02,18006.0,Council Referral,11,34606
AlamedaCC_09182018,AlamedaCC,2018-09-18,18004.0,Consent Calendar Item,13,24437
AlamedaCC_09042018,AlamedaCC,2018-09-04,19187.0,Consent Calendar Item,13,50479
AlamedaCC_07242018,AlamedaCC,2018-07-24,20610.0,Consent Calendar Item,11,46937
AlamedaCC_07102018,AlamedaCC,2018-07-10,22172.0,Consent Calendar Item,12,55836
AlamedaCC_06192018,AlamedaCC,2018-06-19,14491.0,Consent Calendar Item,9,37269
AlamedaCC_06052018,AlamedaCC,2018-06-05,17649.0,Consent Calendar Item,10,44061
AlamedaCC_05012018,AlamedaCC,2018-05-01,11015.0,Consent Calendar Item,11,28763
AlamedaCC_04172018,AlamedaCC,2018-04-17,19175.0,Consent Calendar Item,10,48500
AlamedaCC_04032018,AlamedaCC,2018-04-03,10740.0,Consent Calendar Item,11,27886
AlamedaCC_03202018,AlamedaCC,2018-03-20,13936.0,Consent Calendar Item,10,33708
AlamedaCC_03062018,AlamedaCC,2018-03-06,18766.0,Joint Consent Item,12,46465
AlamedaCC_02202018,AlamedaCC,2018-02-20,14137.0,Consent Calendar Item,12,34140
AlamedaCC_01162018,AlamedaCC,2018-01-16,18691.0,Consent Calendar Item,11,46313
AlamedaCC_12192017,AlamedaCC,2017-12-19,20599.0,Closed Session Item,10,49643
AlamedaCC_12052017,AlamedaCC,2017-12-05,20309.0,Consent Calendar Item,14,50997
AlamedaCC_11212017,AlamedaCC,2017-11-21,8165.0,Consent Calendar Item,7,21351
AlamedaCC_11072017,AlamedaCC,2017-11-07,29561.0,Consent Calendar Item,12,76134
AlamedaCC_10032017,AlamedaCC,2017-10-03,14308.0,Consent Calendar Item,9,38144
AlamedaCC_09192017,AlamedaCC,2017-09-19,15034.0,Joint Consent Item,9,37953
AlamedaCC_09052017,AlamedaCC,2017-09-05,19195.0,Regular Agenda Item,10,49004
AlamedaCC_07182017,AlamedaCC,2017-07-18,28588.0,Consent Calendar Item,12,67453
AlamedaCC_07052017,AlamedaCC,2017-07-05,18698.0,Proclamation/Special Order,12,46903
AlamedaCC_06202017,AlamedaCC,2017-06-20,13949.0,Consent Calendar Item,10,32540
AlamedaCC_06062017,AlamedaCC,2017-06-06,25117.0,Consent Calendar Item,12,56376
AlamedaCC_05172017,AlamedaCC,2017-05-17,18279.0,Regular Agenda Item,10,44302
AlamedaCC_05162017,AlamedaCC,2017-05-16,20456.0,Consent Calendar Item,12,51482
AlamedaCC_05022017,AlamedaCC,2017-05-02,10185.0,Council Referral,12,25085
AlamedaCC_04182017,AlamedaCC,2017-04-18,24374.0,Consent Calendar Item,12,62857
AlamedaCC_04042017,AlamedaCC,2017-04-04,21727.0,Consent Calendar Item,12,53292
AlamedaCC_03072017,AlamedaCC,2017-03-07,18856.0,Council Referral,13,42806
AlamedaCC_02212017,AlamedaCC,2017-02-21,19427.0,Consent Calendar Item,15,47125
AlamedaCC_02072017,AlamedaCC,2017-02-07,9566.0,SACIC Regular Item,11,23358
AlamedaCC_01032017,AlamedaCC,2017-01-03,10537.0,Consent Calendar Item,9,27191
AlamedaCC_12202016,AlamedaCC,2016-12-20,14951.0,Regular Agenda Item,9,33748
AlamedaCC_12062016,AlamedaCC,2016-12-06,12535.0,Council Referral,11,30319
AlamedaCC_11152016,AlamedaCC,2016-11-15,8869.0,Consent Calendar Item,10,21960
AlamedaCC_11012016,AlamedaCC,2016-11-01,15584.0,Proclamation/Special Order,9,39684
AlamedaCC_10182016,AlamedaCC,2016-10-18,17578.0,Regular Agenda Item,11,44189
AlamedaCC_10042016,AlamedaCC,2016-10-04,13999.0,Consent Calendar Item,13,34662
AlamedaCC_09202016,AlamedaCC,2016-09-20,21205.0,Consent Calendar Item,11,54380
AlamedaCC_09062016,AlamedaCC,2016-09-06,16954.0,Council Communication ,11,41761
AlamedaCC_08082016,AlamedaCC,2016-08-08,5719.0,Regular Agenda Item,9,13689
AlamedaCC_07192016,AlamedaCC,2016-07-19,13954.0,Consent Calendar Item,11,33284
AlamedaCC_07052016,AlamedaCC,2016-07-05,18168.0,Consent Calendar Item,11,46511
AlamedaCC_06212016,AlamedaCC,2016-06-21,19026.0,Consent Calendar Item,10,32992
AlamedaCC_06072016,AlamedaCC,2016-06-07,14287.0,Council Communication ,9,35162
AlamedaCC_05172016,AlamedaCC,2016-05-17,12537.0,Regular Agenda Item,10,31848
AlamedaCC_04192016,AlamedaCC,2016-04-19,14508.0,Joint Consent Item,13,35222
AlamedaCC_04052016,AlamedaCC,2016-04-05,12948.0,Consent Calendar Item,10,33527
AlamedaCC_03012016,AlamedaCC,2016-03-01,25493.0,Regular Agenda Item,11,60364
AlamedaCC_02242016,AlamedaCC,2016-02-24,15448.0,Closed Session Item,12,37379
AlamedaCC_02022016,AlamedaCC,2016-02-02,27420.0,Regular Agenda Item,12,66996
AlamedaCC_01192016,AlamedaCC,2016-01-19,5102.0,Consent Calendar Item,8,12875
AlamedaCC_12152015,AlamedaCC,2015-12-15,16039.0,Closed Session Item,8,41195
AlamedaCC_12012015,AlamedaCC,2015-12-01,15679.0,Regular Agenda Item,10,37703
AlamedaCC_11172015,AlamedaCC,2015-11-17,5524.0,Consent Calendar Item,8,10908
AlamedaCC_11042015,AlamedaCC,2015-11-04,27311.0,Regular Agenda Item,12,64754
AlamedaCC_11032015,AlamedaCC,2015-11-03,12760.0,Consent Calendar Item,9,32787
AlamedaCC_10202015,AlamedaCC,2015-10-20,20044.0,Proclamation/Special Order,10,50654
AlamedaCC_10062015,AlamedaCC,2015-10-06,13893.0,Proclamation/Special Order,9,33727
AlamedaCC_09012015,AlamedaCC,2015-09-01,28310.0,Proclamation/Special Order,12,55312
AlamedaCC_07212015,AlamedaCC,2015-07-21,14067.0,Regular Agenda Item,11,34006
